Channel0 (Time[ns] vs Countrate):
0	0
0.0823045	125244
0.164609	367075
0.246914	126880
0.329218	369746
0.411523	128629
0.493827	374767
0.576132	130566
0.658436	370878
0.740741	132710
0.823045	377547
0.90535	137219
0.987654	376389
1.06996	137231
1.15226	375270
1.23457	137998
1.31687	376088
1.39918	137551
1.48148	380180
1.56379	133451
1.64609	386613
1.7284	132775
1.8107	394800
1.893	138851
1.97531	389267
2.05761	146350
2.13992	390931
2.22222	149388
2.30453	393459
2.38683	147094
2.46914	401299
2.55144	141243
2.63374	406688
2.71605	133845
2.79835	408797
2.88066	130303
2.96296	410604
3.04527	128952
3.12757	406865
3.20988	128727
3.29218	410500
3.37449	133945
3.45679	412872
3.53909	138457
3.6214	413737
3.7037	137365
3.78601	412014
3.86831	139118
3.95062	422840
4.03292	142467
4.11523	411174
4.19753	139610
4.27984	405103
4.36214	144578
4.44444	403240
4.52675	143611
4.60905	396888
4.69136	142290
4.77366	392634
4.85597	144451
4.93827	401084
5.02058	144120
5.10288	398076
5.18519	143430
5.26749	405109
5.34979	146088
5.4321	403754
5.5144	141353
5.59671	400956
5.67901	140318
5.76132	401148
5.84362	140390
5.92593	401010
6.00823	138408
6.09053	404576
6.17284	135378
6.25514	401342
6.33745	135007
6.41975	400370
6.50206	144122
6.58436	451040
6.66667	169512
6.74897	542173
6.83128	186150
6.91358	559347
6.99588	173028
7.07819	522798
7.16049	156566
7.2428	489123
7.3251	151659
7.40741	457478
7.48971	155743
7.57202	413455
7.65432	147868
7.73663	379928
7.81893	147383
7.90123	365053
7.98354	146349
8.06584	361574
8.14815	142255
8.23045	366502
8.31276	140855
8.39506	379728
8.47737	140558
8.55967	366434
8.64198	141521
8.72428	354032
8.80658	143631
8.88889	336139
8.97119	137900
9.0535	331019
9.1358	133222
9.21811	338041
9.30041	133813
9.38272	357236
9.46502	126488
9.54733	369458
9.62963	123207
9.71193	374171
9.79424	121077
9.87654	340842
9.95885	104294
10.0412	290815
10.1235	92189
10.2058	261062
10.2881	90181
10.3704	266967
10.4527	96950
10.535	303338
10.6173	110044
10.6996	344146
10.7819	126061
10.8642	375271
10.9465	137211
11.0288	398119
11.1111	143900
11.1934	415486
11.2757	152613
11.358	448177
11.4403	163625
11.5226	477781
11.6049	169935
11.6872	490647
11.7695	170547
11.8519	488317
11.9342	166555
12.0165	470356
12.0988	161291
12.1811	458262
12.2634	157382
12.3457	448168
12.428	156000
12.5103	443940
12.5926	149165
12.6749	437721
12.7572	146885
12.8395	450821
12.9218	145439
13.0041	432767
13.0864	140505
13.1687	427486
13.251	144127
13.3333	420024
13.4156	141251
13.4979	416003
13.5802	142035
13.6626	412310
13.7449	143838
13.8272	413595
13.9095	145522
13.9918	407808
14.0741	147076
14.1564	410375
14.2387	149403
14.321	410178
14.4033	147020
14.4856	409229
14.5679	146335
14.6502	404721
14.7325	146887
14.8148	402940
14.8971	142587
14.9794	402358
15.0617	141299
15.144	403907
15.2263	143466
15.3086	401232
15.3909	146633
15.4733	404515
15.5556	145551
15.6379	405806
15.7202	144317
15.8025	409518
15.8848	144417
15.9671	410010
16.0494	140759
16.1317	410702
16.214	142482
16.2963	414225
16.3786	142660
16.4609	411996
16.5432	141163
16.6255	412479
16.7078	140145
16.7901	410287
16.8724	139523
16.9547	412590
17.037	135412
17.1193	411476
17.2016	135905
17.284	425557
17.3663	137386
17.4486	411000
17.5309	135080
17.6132	409621
17.6955	141770
17.7778	409326
17.8601	141785
17.9424	409822
18.0247	142610
18.107	408897
18.1893	143691
18.2716	411691
18.3539	143661
18.4362	406766
18.5185	143613
18.6008	408218
18.6831	146187
18.7654	406450
18.8477	145916
18.93	405232
19.0123	147287
19.0947	405765
19.177	149474
19.2593	404304
19.3416	146792
19.4239	405062
19.5062	143691
19.5885	404272
19.6708	145007
19.7531	401846
19.8354	147695
19.9177	402758
20	147656
20.0823	404974
