Channel3 (Time[ns] vs Countrate):
0	0
0.0823045	75006
0.164609	210216
0.246914	75487
0.329218	214526
0.411523	74528
0.493827	216208
0.576132	74655
0.658436	217861
0.740741	72930
0.823045	217859
0.90535	74141
0.987654	227680
1.06996	75404
1.15226	222232
1.23457	75176
1.31687	225079
1.39918	78112
1.48148	226083
1.56379	78006
1.64609	225646
1.7284	78532
1.8107	222419
1.893	79812
1.97531	227967
2.05761	81085
2.13992	227987
2.22222	82968
2.30453	232270
2.38683	85921
2.46914	230387
2.55144	87080
2.63374	228573
2.71605	87338
2.79835	226443
2.88066	86401
2.96296	229606
3.04527	85436
3.12757	236462
3.20988	85418
3.29218	242384
3.37449	88984
3.45679	243903
3.53909	93751
3.6214	246107
3.7037	96470
3.78601	246151
3.86831	93703
3.95062	248636
4.03292	92639
4.11523	248504
4.19753	86348
4.27984	250033
4.36214	85421
4.44444	253257
4.52675	84513
4.60905	252581
4.69136	85343
4.77366	257161
4.85597	87454
4.93827	259065
5.02058	89946
5.10288	260896
5.18519	88528
5.26749	256373
5.34979	88634
5.4321	265890
5.5144	90399
5.59671	255238
5.67901	88599
5.76132	250719
5.84362	91438
5.92593	246564
6.00823	89912
6.09053	243005
6.17284	90020
6.25514	246626
6.33745	91468
6.41975	250608
6.50206	90486
6.58436	248692
6.66667	90674
6.74897	251449
6.83128	89824
6.91358	246891
6.99588	87953
7.07819	244028
7.16049	86581
7.2428	240159
7.3251	86480
7.40741	245432
7.48971	88954
7.57202	254073
7.65432	89918
7.73663	259263
7.81893	91183
7.90123	256617
7.98354	92042
8.06584	254602
8.14815	90950
8.23045	254605
8.31276	86925
8.39506	250359
8.47737	86608
8.55967	254868
8.64198	84487
8.72428	259839
8.80658	87351
8.88889	256833
8.97119	93838
9.0535	248735
9.1358	97890
9.21811	243601
9.30041	101372
9.38272	248184
9.46502	104699
9.54733	253435
9.62963	102451
9.71193	258885
9.79424	102796
9.87654	268689
9.95885	100743
10.0412	252157
10.1235	100837
10.2058	243439
10.2881	101897
10.3704	233680
10.4527	98916
10.535	229630
10.6173	94450
10.6996	231319
10.7819	93428
10.8642	246713
10.9465	87464
11.0288	250539
11.1111	84085
11.1934	256375
11.2757	86699
11.358	254742
11.4403	86585
11.5226	252634
11.6049	87911
11.6872	249795
11.7695	87404
11.8519	246825
11.9342	87321
12.0165	247833
12.0988	88552
12.1811	252973
12.2634	92389
12.3457	255642
12.428	95357
12.5103	254433
12.5926	95133
12.6749	251674
12.7572	93311
12.8395	249932
12.9218	93049
13.0041	247229
13.0864	89993
13.1687	245752
13.251	89046
13.3333	248670
13.4156	89732
13.4979	248563
13.5802	91155
13.6626	250917
13.7449	90428
13.8272	252569
13.9095	90229
13.9918	254795
14.0741	86043
14.1564	253467
14.2387	87470
14.321	263243
14.4033	87968
14.4856	255796
14.5679	89473
14.6502	259014
14.7325	92525
14.8148	255495
14.8971	92122
14.9794	255587
15.0617	91299
15.144	253541
15.2263	90077
15.3086	258609
15.3909	90350
15.4733	255385
15.5556	90059
15.6379	256664
15.7202	93142
15.8025	256564
15.8848	93684
15.9671	252545
16.0494	94629
16.1317	251350
16.214	93547
16.2963	247599
16.3786	92424
16.4609	247362
16.5432	91206
16.6255	245766
16.7078	91805
16.7901	246957
16.8724	94906
16.9547	252014
17.037	95266
17.1193	251186
17.2016	94080
17.284	255591
17.3663	94645
17.4486	254095
17.5309	92341
17.6132	253740
17.6955	91738
17.7778	254039
17.8601	90527
17.9424	253668
18.0247	90781
18.107	252938
18.1893	88886
18.2716	253706
18.3539	89570
18.4362	255399
18.5185	86618
18.6008	254628
18.6831	87868
18.7654	266806
18.8477	88293
18.93	257101
19.0123	87697
19.0947	257705
19.177	90840
19.2593	257026
19.3416	90515
19.4239	256406
19.5062	91571
19.5885	255865
19.6708	90827
19.7531	257810
19.8354	91893
19.9177	253843
20	91440
20.0823	254227
20.1646	92796
20.2469	250625
20.3292	92673
20.4115	248900
20.4938	93709
20.5761	248456
20.6584	95238
20.7407	249681
20.823	95027
20.9053	249256
20.9877	93588
21.07	250994
21.1523	93925
21.2346	247486
21.3169	94833
21.3992	250970
21.4815	94750
21.5638	250812
21.6461	93312
21.7284	254141
21.8107	94761
21.893	254334
21.9753	91581
22.0576	254229
22.1399	91430
22.2222	254875
22.3045	90498
22.3868	252872
22.4691	91432
22.5514	255224
22.6337	90676
22.716	256769
22.7984	90755
22.8807	258045
22.963	87307
23.0453	256796
23.1276	87269
23.2099	265217
23.2922	87672
23.3745	255600
23.4568	87251
23.5391	256938
23.6214	90953
23.7037	256630
23.786	90674
23.8683	255464
23.9506	90936
24.0329	253484
24.1152	91236
24.1975	255156
24.2798	91341
24.3621	254140
24.4444	92273
24.5267	257182
24.6091	94216
24.6914	253500
24.7737	93591
24.856	251352
24.9383	94576
25.0206	248411
25.1029	95465
25.1852	248151
25.2675	94752
25.3498	248868
25.4321	93930
25.5144	251446
25.5967	94359
25.679	249530
25.7613	95392
25.8436	250069
25.9259	94814
26.0082	249523
26.0905	93267
26.1728	251560
26.2551	93449
26.3374	251894
26.4198	91448
26.5021	252529
26.5844	91677
26.6667	254859
26.749	90699
26.8313	253185
