Channel0 (Time[ns] vs Countrate):
0	0
0.0823045	71883
0.164609	216248
0.246914	72752
0.329218	219628
0.411523	74325
0.493827	225844
0.576132	75386
0.658436	232211
0.740741	78667
0.823045	250904
0.90535	82805
0.987654	245663
1.06996	80570
1.15226	243584
1.23457	81447
1.31687	239607
1.39918	80304
1.48148	242154
1.56379	82127
1.64609	241840
1.7284	82885
1.8107	246015
1.893	84369
1.97531	244107
2.05761	85375
2.13992	247873
2.22222	88796
2.30453	249483
2.38683	89489
2.46914	247352
2.55144	89011
2.63374	247265
2.71605	89413
2.79835	250494
2.88066	86435
2.96296	253968
3.04527	85561
3.12757	258572
3.20988	89492
3.29218	255288
3.37449	96065
3.45679	255472
3.53909	97205
3.6214	256358
3.7037	95785
3.78601	262172
3.86831	91773
3.95062	267295
4.03292	86898
4.11523	267141
4.19753	85100
4.27984	269142
4.36214	84012
4.44444	267325
4.52675	83807
4.60905	269710
4.69136	86398
4.77366	269696
4.85597	89985
4.93827	271698
5.02058	88721
5.10288	270132
5.18519	89140
5.26749	278245
5.34979	92428
5.4321	268914
5.5144	90147
5.59671	266756
5.67901	93707
5.76132	262762
5.84362	93053
5.92593	261075
6.00823	91727
6.09053	258766
6.17284	93142
6.25514	263827
6.33745	93140
6.41975	262540
6.50206	93358
6.58436	266809
6.66667	93782
6.74897	264780
6.83128	91618
6.91358	263512
6.99588	90689
7.07819	262400
7.16049	91477
7.2428	263295
7.3251	89248
7.40741	263884
7.48971	88218
7.57202	262337
7.65432	87699
7.73663	260960
7.81893	93356
7.90123	294105
7.98354	108870
8.06584	353824
8.14815	121566
8.23045	364921
8.31276	112985
8.39506	343241
8.47737	101219
8.55967	321333
8.64198	99565
8.72428	299835
8.80658	101303
8.88889	270990
8.97119	96392
9.0535	249756
9.1358	95571
9.21811	238718
9.30041	95191
9.38272	236744
9.46502	91357
9.54733	239560
9.62963	89783
9.71193	246739
9.79424	91066
9.87654	240679
9.95885	91506
10.0412	232940
10.1235	93421
10.2058	221205
10.2881	89778
10.3704	218100
10.4527	86373
10.535	223030
10.6173	86112
10.6996	236368
10.7819	82048
10.8642	243145
10.9465	79589
11.0288	247084
11.1111	78728
11.1934	224927
11.2757	67871
11.358	190643
11.4403	59723
11.5226	171290
11.6049	58571
11.6872	175320
11.7695	62367
11.8519	197005
