Channel1 (Time[ns] vs Countrate):
0	0
0.0823045	274489
0.164609	130428
0.246914	278678
0.329218	130578
0.411523	278663
0.493827	129474
0.576132	280246
0.658436	133271
0.740741	280576
0.823045	133131
0.90535	280038
0.987654	136894
1.06996	278812
1.15226	139592
1.23457	280131
1.31687	139987
1.39918	283901
1.48148	141484
1.56379	287620
1.64609	143116
1.7284	289526
1.8107	144657
1.893	290641
1.97531	147896
2.05761	289653
2.13992	147717
2.22222	291424
2.30453	147847
2.38683	296104
2.46914	143932
2.55144	299505
2.63374	142262
2.71605	309439
2.79835	138061
2.88066	308943
2.96296	137487
3.04527	310484
3.12757	136111
3.20988	310763
3.29218	138880
3.37449	312336
3.45679	136427
3.53909	312342
3.6214	139108
3.7037	323828
3.78601	140945
3.86831	309963
3.95062	141487
4.03292	306830
4.11523	145246
4.19753	302849
4.27984	143879
4.36214	296899
4.44444	144013
4.52675	291338
4.60905	142573
4.69136	293198
4.77366	142734
4.85597	292486
4.93827	141114
5.02058	298765
5.10288	145817
5.18519	305553
5.26749	145747
5.34979	308246
5.4321	147350
5.5144	309859
5.59671	146903
5.67901	310283
5.76132	145506
5.84362	311126
5.92593	144671
6.00823	308458
6.09053	144410
6.17284	306146
6.25514	145722
6.33745	319561
6.41975	152534
6.50206	339222
6.58436	153548
6.66667	331886
6.74897	146893
6.83128	319094
6.91358	138277
6.99588	302644
7.07819	137521
7.16049	287042
7.2428	137143
7.3251	267173
7.40741	135147
7.48971	253427
7.57202	129541
7.65432	242079
7.73663	127887
7.81893	245866
7.90123	129020
7.98354	265947
8.06584	138848
8.14815	300879
8.23045	150943
8.31276	306240
8.39506	159568
8.47737	315823
8.55967	167053
8.64198	318671
8.72428	164246
8.80658	314503
8.88889	161882
8.97119	313016
9.0535	157141
9.1358	318630
9.21811	148930
9.30041	318480
9.38272	141937
9.46502	320268
9.54733	144636
9.62963	317138
9.71193	140692
9.79424	311252
9.87654	140864
9.95885	308766
10.0412	142040
10.1235	301960
10.2058	141824
10.2881	298402
10.3704	143770
10.4527	297997
10.535	145230
10.6173	297448
10.6996	144557
10.7819	298899
10.8642	145482
10.9465	299234
11.0288	144428
11.1111	301445
11.1934	146562
11.2757	303608
11.358	144657
11.4403	300680
11.5226	146399
11.6049	304397
11.6872	144016
11.7695	301538
11.8519	145800
11.9342	305758
12.0165	144835
12.0988	306112
12.1811	142950
12.2634	308132
12.3457	138292
12.428	306621
12.5103	137188
12.5926	320053
12.6749	137131
12.7572	309231
12.8395	136779
12.9218	309693
13.0041	140310
13.0864	308417
13.1687	141374
13.251	308723
13.3333	144103
13.4156	306694
13.4979	144115
13.5802	309222
13.6626	144031
13.7449	307313
13.8272	142700
13.9095	308404
13.9918	145485
14.0741	306941
14.1564	146103
14.2387	305197
14.321	148228
14.4033	301706
14.4856	149063
14.5679	301084
14.6502	149314
14.7325	299687
14.8148	148038
14.8971	295811
14.9794	149716
15.0617	296358
15.144	148046
15.2263	298772
15.3086	148353
15.3909	299690
15.4733	146131
15.5556	303385
15.6379	147041
15.7202	307078
15.8025	145716
15.8848	303768
15.9671	146043
16.0494	307118
16.1317	142939
16.214	304099
16.2963	143865
16.3786	306728
16.4609	142370
16.5432	306838
16.6255	140313
16.7078	308573
16.7901	136152
16.8724	308373
16.9547	136249
17.037	322112
17.1193	137666
17.2016	311798
17.284	138314
17.3663	312934
17.4486	141760
17.5309	313694
17.6132	141721
17.6955	311767
17.7778	143873
17.8601	307052
17.9424	143855
18.0247	308527
18.107	144413
18.1893	304563
18.2716	142842
18.3539	306038
18.4362	146246
18.5185	305678
18.6008	146328
18.6831	302102
18.7654	149219
18.8477	301760
18.93	150741
19.0123	301697
19.0947	151386
19.177	301027
19.2593	151707
19.3416	301477
19.4239	153492
19.5062	301021
19.5885	149979
19.6708	302183
19.7531	150751
19.8354	302010
19.9177	147341
20	304544
20.0823	147973
20.1646	307259
20.2469	145019
20.3292	304839
20.4115	146187
20.4938	308204
20.5761	143435
20.6584	306019
20.7407	144907
20.823	308358
20.9053	143234
20.9877	309352
21.07	141772
21.1523	311499
21.2346	137494
21.3169	311261
21.3992	137494
21.4815	324426
21.5638	137967
21.6461	311796
21.7284	136844
21.8107	311775
21.893	141360
21.9753	310102
22.0576	140594
22.1399	306474
22.2222	141848
22.3045	303355
22.3868	142587
22.4691	305496
22.5514	143257
22.6337	302857
22.716	143667
22.7984	306161
22.8807	147558
22.963	305343
23.0453	146988
23.1276	303039
23.2099	150114
23.2922	303756
23.3745	151450
23.4568	303215
23.5391	151707
23.6214	300838
23.7037	152404
23.786	299079
23.8683	152874
23.9506	299982
24.0329	150712
24.1152	299524
24.1975	150093
24.2798	300843
24.3621	145970
24.4444	301849
24.5267	146902
24.6091	303957
24.6914	144653
24.7737	303245
24.856	146555
24.9383	305553
25.0206	143276
25.1029	305120
25.1852	144361
25.2675	308655
25.3498	143116
25.4321	310639
25.5144	142313
25.5967	312270
25.679	136772
25.7613	310870
25.8436	137486
25.9259	323147
26.0082	137805
26.0905	309609
26.1728	136809
26.2551	310329
26.3374	140072
26.4198	308298
26.5021	140845
26.5844	307199
26.6667	142108
26.749	304049
26.8313	142248
26.9136	307466
26.9959	143435
27.0782	301937
27.1605	143253
27.2428	304820
27.3251	146677
27.4074	303858
27.4897	146452
27.572	302061
27.6543	149067
27.7366	301910
27.8189	150491
27.9012	301605
27.9835	151080
28.0658	299680
28.1481	150731
28.2305	297582
28.3128	152032
28.3951	298385
28.4774	150298
28.5597	298986
28.642	150027
28.7243	300435
28.8066	146797
28.8889	302979
28.9712	147115
29.0535	303463
29.1358	144122
